Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Number,Year,CapEx [$/tonne],OpEx [$/tonne],LCOF [$/tonne],Emissions [kg CO2e / kg fuel],Comment
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Russia,1,2024,407.0393500661893,522.4787481746971,929.5180982408864,6.046355962581326,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,ATRCCS,SMRCCS,grid,ATRCCS_H_SMRCCS_C_grid_E,Saudi Arabia,1,2024,545.9586788106893,514.5539110854794,1060.5125898961687,6.046355962581326,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,South Africa,1,2024,825.9278097,2875.0349787791447,3700.962788479145,27.074917938454586,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Taiwan,1,2024,573.6739959,6094.699485397917,6668.373481297916,5.101416843823484,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Switzerland,1,2024,749.30232325,9011.093941981218,9760.396265231218,5.101416843823484,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Singapore,1,2024,560.7900645499999,10643.308695171543,11204.098759721543,19.336849945248684,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Hungary,1,2024,626.5659246,5297.800364652113,5924.366289252113,10.619279674421785,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Philippines,1,2024,471.28064674999996,5002.655622546837,5473.936269296837,23.907860574146685,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Netherlands,1,2024,764.8986612,8110.851416788087,8875.750077988087,12.708884533346584,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Norway,1,2024,898.48468625,4282.198326059766,5180.683012309766,4.938166464219984,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Oman,1,2024,647.5870757499999,7388.869350299386,8036.456426049385,22.405957081794483,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Italy,1,2024,630.6345345,15627.762386285467,16258.396920785468,14.765839316350686,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Austria,1,2024,705.2257159999999,10274.816146456664,10980.041862456663,7.582822613796685,liquid Fischer--Tropsch diesel fuel at STP
